"","s02_t1_post","s02_t2_post","s03_t1_post","s03_t2_post","s05_t1_post","s05_t2_post","s08_t1_post","s08_t2_post","s11_t1_post","s11_t2_post","s13_t1_post","s13_t2_post","s14_t1_post","s14_t2_post","s15_t1_post","s15_t2_post","s16_t1_post","s16_t2_post","s17_t1_post","s17_t2_post","s18_t1_post","s18_t2_post","s20_t1_post","s20_t2_post","s21_t1_post","s21_t2_post","s22_t1_post","s22_t2_post","s23_t1_post","s23_t2_post","s24_t1_post","s24_t2_post","s25_t1_post","s25_t2_post","s26_t1_post","s26_t2_post","s27_t1_post","s27_t2_post","s28_t1_post","s28_t2_post","s29_t1_post","s29_t2_post","s30_t1_post","s30_t2_post","s31_t1_post","s31_t2_post"
"DHRS7C",-0.194240615391699,-0.3715317944907,-0.789350151401401,-0.378838587382299,0.416146895125699,-0.231350062062299,0.3890094867154,0.5454991206456,-0.638645139216399,-0.672317979782301,-0.0583646810499996,-0.3088074782859,0.0618994261315997,-0.1531311386246,0.0130363351808001,-0.2724742284221,-0.4647871568577,-0.3539923037085,0.0757660340754001,-0.2552132519069,0.269295773265299,0.332520866717399,-0.452166643528599,-0.0130808881568996,-0.117898642158,-0.064441839294,0.2323082383278,0.357943485396101,0.201147561240299,0.4567552122467,-0.271566693017199,0.028700653265,-0.4991665853022,-0.734166054050601,0.0807605828833999,0.2169643052175,-0.4700972516103,-0.838238311300101,0.129531990066399,0.00375022029009919,0.450000074726701,-0.0465133240639002,0.2232398779938,-0.334324671881699,0.202669311368901,-0.6388254450848
"MYH7B",-1.0543424194825,-0.144106535405498,NA,-1.0467320339872,NA,-0.657581310714399,5.2844851856457,0.00857195360649854,NA,-0.952919499798398,NA,-1.2581716748784,NA,-0.137684496134298,NA,-0.266099125864898,NA,0.393404648472099,NA,-0.188680335094602,NA,-0.0537830383676017,1.7272575224329,-1.0402087913347,NA,-0.5141421469941,NA,0.559345008468799,NA,0.866722568626603,4.2787480104828,0.5544460495904,NA,-1.2987281088537,NA,0.197743388124703,NA,-1.3415585462868,NA,0.364681922332302,6.6974083398482,0.0479530180745975,NA,-0.404617042894301,-4.5514269369654,0.685313321527302
"SMTNL1",-0.644818753893601,-1.1244382492542,-0.282205146735999,-0.0274367568957015,0.1482097526243,0.104946475757799,-0.0111003728142016,0.348587309259699,-0.5138239872356,-0.332288139150098,0.2983720836736,0.5112613382175,-0.3235638553636,0.875026479336301,-0.745452451748601,-1.9565690007693,0.542299903738099,-0.386030984979199,0.302127054583799,2.3479838242125,-0.333827539989802,0.0220232899179003,0.193075215911501,0.116535681352701,-0.1306984496307,0.783672068757499,0.0831194877586015,-0.4504971700939,-0.616024310313001,-1.3198375404292,0.403659726175199,-0.286325669422199,-0.620158693044198,-0.4803023636827,0.509896033048401,0.4979733980406,0.216412402827402,0.109854208779101,-0.0704924491820993,0.0729667835613004,0.0153121940264995,-0.656050029445501,0.712778480539001,1.2989527293178,0.225647190060098,1.0593259689825
"SNRPGP15",-0.1801288258839,0.746673737254801,-0.174344001373401,-0.0133555307275,-0.391956002746699,-0.447469166735001,0.178524940136001,-0.626257893309399,0.2941927289357,-0.2677778028803,NA,-0.741683571502399,0.2350490849712,-0.105376559327802,0.5989157106901,-0.2880848988264,NA,NA,-0.1848416470411,-0.613142039046501,-0.2830005736931,0.283612068356501,NA,NA,-0.0215973688052991,-0.668818851348201,-0.621028821868899,-0.606774207689099,0.276802222703399,-0.0646981727848992,-0.399214678289701,-0.1966975772784,-0.1704404902758,0.1597970515882,NA,-0.880807040517199,NA,NA,NA,-0.916267702043299,1.4977567506942,-0.414831657739301,0.543925297277301,0.2511578641802,0.460323892121099,0.2842333076029
"NUDT19",0.184029014293101,0.105097367751601,0.329449907588501,0.883454470472,0.2083612923954,0.305975725224101,0.351337771807,0.429649475219898,0.536446396109501,1.2295860849002,-0.0144616856479001,0.770143619204001,0.0930410121680989,0.359345503308399,0.380030956740599,0.3358992625207,0.1678512970617,-0.0377337507450992,0.279179221728802,0.4196927827974,0.161176497289601,0.338842818578801,1.1396659995753,0.224221727818401,-0.1956797836496,0.0229091514088005,-0.955840839268999,-0.0427877437749995,0.540288245883099,-0.1662276929924,0.228028740891801,0.0766626349671,0.457876601889,0.117635246481099,-0.1424155785871,0.291013071188001,0.339264210320099,-0.249223373963501,0.6504449466126,0.0552041286660003,0.2218914509206,0.099055629365699,0.454133195002301,-0.1483518303413,-0.1133905986235,0.104440839247401
"PRR33",-1.0027518986413,-0.158946544694,0.427340999636,-0.2693114007006,0.401816455650499,-0.0909203835598991,0.0908691499126011,0.275605953190199,-0.8311440935005,-0.1163447824154,0.507245082146801,0.715303891617401,0.4524012368702,0.136744931430199,-0.2163899941298,-0.0931811606621995,0.4768373654823,-0.0423571253918009,0.6579947859356,NA,0.698233099733899,0.0781985977048993,-0.524744675030799,0.3436312903958,-0.250413604549001,0.623216772539099,0.342000278836201,-0.0975268961549993,0.0970322428096004,-0.0439851917174998,0.401625054080499,0.2948792234207,0.0167255467582006,0.093741237276399,0.718693202891501,0.5480797620699,0.3704707774697,0.1125119017697,0.837830913677099,-0.260531000920199,-0.536216994342301,-0.405192738057401,0.5224683098709,0.0436609959484002,-0.1817895742278,-0.1219018734329
"MIF4GD",0.230634045959201,-0.217040054241199,0.219648637621098,-0.7363110578424,0.3654219096021,-0.0788637829872005,0.2303945510549,-0.277457934546101,0.00993118007139948,-0.279440565593299,0.1642268642939,0.0178456237097002,0.2664273490246,-0.0242419446118998,-0.2875624774576,0.1408398026059,0.0452886696446004,0.5642662963305,-0.4857235759396,-0.280557636577301,-0.5286612654342,0.0786796422891989,-0.266846030254699,-0.497170564591299,0.982287300840749,-0.2775239117819,NA,-0.180181435182801,-0.3450329239711,0.8081376658838,0.1680156526581,-0.681588957333199,-0.200627556911201,0.1936946445394,0.2931468295202,NA,NA,-0.66902625881735,-0.59480874683252,-0.388628547513701,NA,NA,NA,NA,NA,NA
"HACD1",-0.2600989892765,0.5879498798085,-0.1919165573419,-0.3260379489565,-0.4255181270695,-0.769582569590201,0.2339721127001,-1.0375510728816,-0.138870720045499,0.2130074914626,0.4647886414391,-1.0116255900439,-0.474124757965701,-1.0091186477549,-0.672233668575199,-0.219842560313701,0.088708349430199,0.0845464847374995,-0.263052151983301,-0.387341593745401,-0.638421777510999,-0.1737965799982,-0.6485173846309,-0.9256774601832,-0.5589583110656,-0.7695886085202,-0.4699795450713,0.318560129360801,0.779346432058901,-0.1732096816881,-1.1889144567005,0.511521313121401,-0.3315484061551,-0.510431879308301,0.6389000151443,0.462638666887099,-0.440756000239501,-1.0053947879903,0.4593083750934,-0.922148202765301,0.605609710681,0.114614120563299,-0.392866290762999,-0.2425866455664,-0.917965188995501,0.2175668012689
"C4orf54",NA,-0.401009351699599,NA,NA,NA,-0.378120342118899,NA,0.0237551243239995,NA,NA,NA,0.208591587032,NA,NA,-0.150854495596599,-0.178403472913701,NA,NA,0.85576659459905,NA,NA,0.1210239517779,NA,0.5748163067743,-0.304074130226301,0.6989236594874,NA,0.6309760357593,-0.1764851685091,-0.0796701334578991,NA,0.673363559443999,-1.4498339899707,-0.536966995507301,0.322052804395099,0.452408198826401,NA,-0.7626784270249,NA,NA,NA,0.503330696476199,NA,NA,NA,NA
"PROB1",-0.4531469645855,-0.1597542082026,0.323134012411399,0.0320638705641993,0.2274908321788,0.0523889903198,0.1583278528459,0.5986737438568,-0.0372572928889987,0.401916170757,0.3563609726263,0.9427436636386,0.461244342043399,0.9464960128923,-0.0130180606040007,0.407906941680899,0.4130530176918,0.561300228484701,0.0960419123339999,1.4571168648399,0.804686493691399,0.530899331491499,-0.5071381120555,0.490187328115599,0.0819278391047007,0.889415002905301,0.395222697787101,-0.249802386819399,-0.1953036687938,-0.0631225758090999,0.3105293439931,0.166845421890299,-0.0863810170042001,0.334222237249799,0.436581955393001,0.698334252048999,0.520451242479501,0.547478325530701,0.0281720596029,0.748253945770699,-0.201606960894701,0.0450057854939985,0.0622001104225003,0.523320050032099,-0.213827210062099,0.134613245077
"NACA",0.4755168899403,-0.2119825396951,0.2598601769987,0.186772630441,0.142961146507599,-0.165952778296202,-0.1615690554206,0.203335093810502,-0.4595678761917,-0.2801066430509,0.6210186594513,0.469735561702601,0.239182035006701,0.185234990822099,0.286738099967399,0.202303278303701,0.3273485833351,0.3653404739282,-0.0720954708568993,0.3761113028467,0.3490376153709,0.298178750613101,-0.154839088792601,0.1432015720222,0.134760313958399,0.5077985402551,1.1581927076923,0.2548456411913,0.357689097535401,0.411240608297399,0.625249583961802,0.408077807374001,-0.543615773893899,-0.8819720648999,0.4415166141413,0.661951953624,-0.2620766812894,-0.532110632275501,0.0903479333310013,0.351496712438701,0.6771558528441,0.124625851371698,0.408623226686801,0.2910175405482,-0.309517780520601,0.1821168033172
"PTGES3L",1.2040033778204,0.3574207226611,0.900536843412301,0.4494920622544,-0.119233046121201,-0.0526509046234995,0.311365192437901,0.174897180676599,0.172183413591899,0.0695770868262002,NA,-0.0436940278659996,-0.9428972239788,0.2555897648552,-0.121451131322299,0.106035559045301,NA,NA,0.898439329473,0.6167172102201,-0.6416515906154,0.461468554293599,-0.329503873842601,0.220070860752701,-0.6564598892614,0.643081322716899,NA,-0.199096912979199,0.4513508224746,1.1132268678082,-0.0289665805970003,NA,-0.92003719869993,-0.697151224381281,-0.048964397138251,NA,0.880079502814588,NA,-0.406442035774999,0.946013596897901,-0.496361366760588,1.0166299965129,NA,-0.1803812068572,-0.272761064063161,0.451998945939399
"MIEF1",0.2366636292902,0.2724656710314,-0.16631994599685,0.0411988025113992,0.0931435118039996,0.337339286139699,-0.4656581220255,0.198454681784401,-0.0548283929822997,0.1688181074162,-0.0574863076684995,NA,-0.0105579306396013,0.2120975976365,0.7489609760843,0.2169939393952,0.2070340514337,-0.536465295985201,0.627322894562049,NA,0.487658041545,0.925956054072399,0.0136108562065012,NA,-0.0347570284172001,NA,1.56041044955787,-0.94571910944979,0.165983227954401,-0.0534479252846989,-0.130129441743499,NA,0.177630681598799,-0.543344394636771,-0.127831085882701,-0.375270681915,NA,0.494788750308381,0.2307133510692,1.59290319537677,-0.86417052179744,-0.41448624938932,0.1490005918309,0.7656168821365,-0.0871864368312014,-0.177913954544101
"AGPS",-0.0138395597277992,-0.5129557428321,-0.348007218002101,NA,0.0970405615474004,-0.403090111626399,-0.146540801244399,0.958149076790699,-0.506856635432399,-0.2596089439838,0.1527083624699,-0.408668304526099,-0.263951831280899,-0.241021038542101,0.428591806159,0.152344157936598,-0.000477380498798752,NA,NA,-0.2934140551924,0.5494635160351,-0.104631010970399,-0.4988763413676,0.2626265833073,-0.1226346810735,0.0392815908270006,-0.9153938272043,-0.0454182793097999,-0.0329921511386004,-0.486477870631001,-0.288729543628198,NA,-0.398827875347099,0.261337471958999,-0.2842717906102,0.231581831115999,-0.179539384854801,NA,0.308753593669699,1.44073296729321,-0.222161651723001,-0.427937974161299,NA,0.1250525171265,-0.6245326815319,-0.209061931352499
"PDLIM1",-0.468796556330201,0.9083562165373,-0.0261264882516024,0.0308897328198992,-0.0872859878165997,0.425242181938801,0.1817136846946,0.165169142643601,0.0294219984926976,0.1057501292639,-0.1219264839734,-0.7264491022654,0.0619343802142005,-0.3763279892946,0.0297620037024018,0.775252173452701,-0.00187828346230035,0.3833686607947,-0.1318820198724,-0.5033420345917,0.314056658130202,0.263846727972499,0.261456434702401,0.0488627736746015,0.0940451033062004,0.299063957381401,-0.252766689732699,0.380700405965602,-0.123199835883,0.0466978851174993,0.062622089374802,-0.8018628992186,0.580151073198001,-0.5710431094417,-0.0129741888637973,-0.1600587030981,-0.0601608888114029,0.029872802333001,0.139125905010999,0.1991953930126,-0.000197537692098848,-0.1432604667647,0.5222472870655,0.2221157235156,0.185999632775301,0.8570335948673
"MYO1C",0.0568047950636998,0.1525186721402,-0.0783019131463014,-0.0525616225611998,0.0797497958005007,0.1397121488313,-0.1710950146153,0.0912307162860007,-0.2235037242729,-0.2469945496583,-0.0821215547300014,-0.0976031140232987,-0.230797382692799,-0.170742507678399,0.1095116380682,0.0780750548741995,0.3125169532538,-0.2637438127244,-0.0541871787416994,-0.334485757781399,0.0549408449813988,0.101702613860901,0.107974441445801,0.2388345714041,-0.165606335160099,0.1272045440792,-0.0544625455176,-0.151624007911099,0.104258725000401,0.360336931514698,-0.0197761230552995,-0.00602703421309947,0.167496305159601,-0.3133042641693,0.272346652372601,-0.0452016479885007,0.2237003235903,-0.799609976747499,-0.157361565086699,-0.0399385664498002,-0.3438910300488,0.0764848995976006,0.288189684184099,0.0531524448658995,0.0289830850707009,0.00238826263290015
"SNAP23",0.322361510344599,0.322360720914499,0.379565795371199,0.1059213277086,-0.472189571725,-0.242739695224001,0.0875769246838001,-0.5929289267211,0.0486370071217994,-0.2661604889551,0.4409504239344,0.0463085519025999,-0.0534979785768996,-0.0560777133846013,0.3555008170135,0.684993822989,0.549572344258799,0.1991045041599,-0.0920158603408012,0.0242911049950987,-0.3841029684977,0.0679405305636003,-0.4520311482224,0.0752147180965004,-0.0126892650746999,-0.284238169278201,0.4123007369192,NA,0.697558069935841,0.1068799417452,-0.2092940702469,-0.605473314301401,0.1393565644728,0.441527365200599,-0.8455883700647,-0.542100435510399,-0.1565212522263,NA,-0.1176519787924,-0.0949931622660998,0.402463885977701,-0.4161945643206,-0.2380323455665,0.170726120438999,0.0309458083671004,0.1025982606408
"HAX1",-0.0523260864655004,0.0754583908317006,0.359535562215001,0.660896957996201,-0.279685009806901,0.7470675751164,0.0377719412584003,0.8983685264198,-0.1967947445759,-0.713239538686,1.3843451805479,-0.3972419251592,-0.3231261030132,-0.1063801045266,0.2543091080369,-0.492726506313799,0.246858150905,0.4947063619218,-0.208412513707501,0.4030613906498,-0.263689166637299,0.1434779770921,0.417073372339301,-1.6001245882703,-0.2288055103672,0.1780098677143,-0.287548230772099,0.222848174668901,NA,1.0496116520198,-0.202583542886201,-0.150490029873101,0.238888742837501,0.167033079935001,1.1164830273849,1.0687325924741,0.753312548791799,-0.437411772428501,0.6379566034378,0.0850182598108002,-0.261592366427999,0.5206171139431,0.6839224496361,0.2314196928877,-0.0428821793221008,-0.4039314912416
"AIP",2.22916211097825,-0.9916146317185,0.4088029037291,0.436368579249899,NA,0.214898296241001,NA,0.630604505887099,-0.267488509184799,0.140224407915801,NA,0.787113517935479,NA,0.0724229129419012,0.3165166164131,0.2039643549387,NA,NA,NA,-0.158969482025199,0.505588860613001,0.3542069665722,NA,-0.1925725920562,NA,0.3790117838436,NA,NA,-0.70660253931935,1.56958622254192,NA,0.63147716456931,-0.1740573624069,-0.0172922296822993,NA,NA,0.6282931600909,0.139705567732101,NA,0.459151650842299,0.36569395618533,NA,NA,-0.886493337432999,NA,1.02624007094159
"STXBP3",0.6109108904959,0.0607773447857998,0.2592073169894,0.036020729662301,-0.1725987337467,-0.0582960717330998,0.1155622159699,0.172037683438699,0.1853995110889,0.00665295325999971,0.261631589351699,0.1486608771599,-0.201434215726399,0.1722257596189,0.0918842597580998,-0.1637697038098,-0.117025066700601,-0.1122023597012,-0.1430722563617,-0.0890090308351006,0.126398473576899,-0.157672122817601,-0.00755968233159976,-0.0345922878159008,0.1033290896995,0.0794515636556987,-0.4509233022274,-0.115404831630501,-0.127436330131699,0.0537256927797003,-0.121241557829499,0.0132173602807999,0.5352008359205,0.0599418511504997,0.0966453043791002,0.2969208044584,0.1938556371059,-0.4664954644837,0.517719103099999,0.300662646535299,-0.0179870663330011,0.3016065295648,0.4773962730908,0.2250104311416,0.0314877354343004,-0.0182211465095001
"SMAP",0.591437961609049,NA,0.11945759086713,NA,-1.12825144525979,NA,0.199623216699921,NA,-0.57981951221292,NA,1.02979571004445,NA,-0.1795052049407,NA,-0.59877808291103,NA,-0.419978707029161,NA,NA,NA,-0.15218287894103,NA,0.3626575917226,NA,0.52312478331148,NA,-0.170436329432079,NA,1.16067441438118,NA,-0.65026961877507,NA,0.36329095294357,NA,0.35631549215487,NA,0.838041125174051,NA,-0.676283407097369,NA,-2.1597625673075,NA,NA,NA,NA,NA
"NDUFS8",0.3487510516117,0.258095653935399,0.420443936219801,0.226015176324299,-0.103621302652599,0.105075099849202,0.0883425879262028,0.394416958694801,-0.350121507049099,-0.1964769049465,-0.203777093707199,-0.0383183978971999,0.0176477601330021,0.3207771426307,-0.140843826387798,-0.392749787807098,0.132333887008301,0.4502626506018,0.1394585777374,0.166653186263499,0.101413109249201,0.3059412128007,-0.259491778066899,0.106745559113001,0.148456722699798,-0.218866582038999,0.164907394810399,-0.259655525821898,0.265961726607699,0.213632689436199,-0.1102087771492,0.0432502265445009,-0.1024563571433,0.284647043896999,-0.140055424886203,0.072310475002098,0.265801116635899,-0.203578487921501,-0.321087834398902,-0.0499703445996005,0.282492637282601,0.1517815867095,0.3084274277779,0.0651348612344975,-0.142812193912402,0.0986042632525006
"PSMD11",-0.3895126244448,-0.0320755779041999,0.0737627307751012,0.0657938107175013,-0.0445887525044988,0.119042020088699,-0.00699917753009949,-0.0217104773034009,-0.0166854130044012,0.197253481898301,0.1624668521975,0.206175079164199,-0.0251126788952014,0.281251445622699,-0.000307542183399789,0.0492443943410006,0.00903444582809954,0.0660920517095995,0.2226280782097,0.159264168342,0.00448896861509951,-0.1405796622744,0.0538637251805998,-0.0829625809122003,-0.116268733004,-0.0650316129963002,-0.224530561484201,-0.0374724101595003,-0.0786485758406013,-0.00217867612060019,0.109968684783199,-0.0334022841998998,0.210874279541599,-0.302616837914801,-0.0842017193395002,0.0193706718440989,0.141317052395101,-0.339833533817,0.0938109375582989,-0.0296410175321995,0.1547571103384,-0.1044216259771,0.2716057134073,0.2885085964094,0.0990706530652989,0.153019459032199
"PSMD12",-0.7709187938708,0.140400157058,0.221057270267199,0.219944205414899,-0.2155197764547,0.0444938292583004,-0.00809403394350028,0.0110773388738998,-0.0757900524174016,0.0831505279981002,0.0896872862692,0.779582180972401,-0.205736050744301,0.213243382144999,-0.1110837845172,-0.105328402382201,-0.1935224056114,0.156384906589199,-0.2269843904726,0.247938995536,-0.0263603860000003,0.0050743829922002,0.298520633988002,0.2634307049639,-0.5005041449958,-0.186986818652899,-0.1856693489917,0.0874571587894994,-0.00779252839059907,0.265829914762501,-0.198869342763199,0.0741502270225993,-0.0845709914116011,-0.249420681616799,-0.203030208804801,0.278722319650099,0.0679245750858986,-0.415303558672399,0.176578744711401,-0.2319046480709,0.327486337183501,0.0570569050700005,0.0596607153412005,0.026232990682999,0.357399526583599,0.444597088399799
"PSMD9",-0.447930420790801,0.1429382885938,-0.0342542498509992,0.2515214183531,-0.2145368161012,0.2000309947946,-0.1236414397089,0.2866938610068,0.186199705323,0.349817948897201,-0.252948251827901,-0.6054834349871,-0.142516155879401,0.0427907460738002,0.319125947526601,0.1415418653259,-0.413913186907299,-0.382191121898201,-0.2569087644305,0.278385387733101,-0.140744273140699,0.259530997588801,0.138193940100399,0.311693393892501,0.198465806054999,0.5002483765424,0.0721669102678,-0.0531601766516001,-0.562683268224498,-0.1388368879115,0.3598220429585,0.0684494964627991,-0.132983831071499,-0.0472869184347999,-0.6357058351138,-0.0374500154551995,0.3224816795863,0.4025208142009,1.2399757400394,0.445242052139999,-0.2498194854942,0.3636547945703,0.5628069444753,0.3098346207566,0.335846787878999,-0.238675791075
"ATOX1",0.422276807445801,0.0978618971337983,-0.0342896365516001,-0.0713726992805999,0.1309615926468,0.00327568310940052,-0.0387326340007998,-0.330117438799,0.0744988709460994,-0.385980378243101,0.907969134429999,0.3120253404577,0.389110881210799,0.3476657667622,-0.0590903735200001,0.2059938719808,0.127988608754901,0.3852222177862,0.380051412366601,-0.4017138594606,-0.835007883710601,0.0378491681595001,-0.2701211751413,-0.377036793818402,0.4234280403911,-0.312909700212199,0.114899753010999,-0.1631255567819,-0.0256727084969999,0.324172404782699,-0.200592853955099,0.178083978037,0.0952603897758006,0.7246818978881,0.106219361419599,0.00619669779429977,-0.221947656827799,-0.0522851154427997,-0.135525085701001,0.0196740104259998,0.4312721477206,0.0834624057269,0.6052317108756,0.1442701710543,0.139389145205,0.2335105829928
"PGRMC1",0.340863858870799,0.393865950905099,0.2315893578161,-0.774522720959999,-0.0544706446117011,0.747265289543101,0.151026889771101,-0.1487542944247,0.6619925471475,0.2920485384935,0.1301382412164,0.8764499500891,0.5951216953152,0.547870399546801,0.2973830096157,0.4632249620363,0.730412461986401,0.9902562760303,-0.0212988593639007,-0.1918344717878,-0.5340119874626,-0.1049500630727,-0.3310119815505,-0.00190733599490045,0.470032619961399,0.748867517672601,0.3631667318552,-0.0913144568856001,0.548193873668501,0.5625883819714,0.0942788662438012,-1.3025462393112,-0.0899726898033002,-0.877941310435199,0.143814402291,0.0534488278165988,-0.486439227459901,NA,-0.3980238351549,0.458179978689801,0.136651939749701,0.0442701959853995,NA,-0.0494188690685,-0.1792175676306,NA
"DFFA",1.1069205083989,NA,0.124473767705901,NA,-0.146133248964999,-0.551873021480199,0.211301474094999,NA,-0.5023368542124,-0.381702276636899,0.298820147043399,-0.530209125649501,1.1702594505327,-0.0217942620607996,-0.548400047781701,NA,0.00161286501580093,0.289836538983099,NA,NA,0.00833681246739992,0.6205907668595,-0.0154063026622993,-0.1687554736324,-0.00559404875889946,-0.315584945298701,0.0148356467356994,NA,NA,-0.8133418346293,-1.0800805820072,NA,0.1786752577252,-0.5376930050732,0.256715307743399,NA,-0.225354131414701,-0.650371269033799,-0.4175315245866,-0.5522348890464,0.318554176920001,-0.313567601805,0.4668437328015,NA,-0.811028667371399,-0.351850104631801
"CLIC1",1.1622103818344,0.934908044521499,0.2283332136645,0.00592317696579947,0.386855292741201,1.0020177480686,1.0778086114165,0.239739480851201,NA,0.4301373993176,0.513671154854599,0.457620661889001,0.0454336540406004,0.1557173262095,0.459210864695599,0.8770298649754,0.803267692966099,0.9249921855286,0.0926096138649015,0.4799823484549,-0.7689530067946,0.7123630887404,-0.3348568100431,0.219913802737601,0.780969376892799,0.321834915737801,0.2521177156682,0.672558595481901,NA,0.137518964612699,NA,-0.0448829095844001,-0.573193406987301,-0.4554284456421,-0.4214343494184,-0.6630587016797,-0.4935889158008,0.559973689745901,0.542023286680401,0.1173036592645,-0.239597574902302,0.2620949683629,0.473100093104199,0.644432281555199,-0.1139901680906,0.877969163851999
"EIF3F",-0.0187838507742004,-0.2652395652275,0.215453002197899,0.3005085996568,-0.0924145302022001,-0.0796883262713006,0.0139093767721992,0.3307384668844,0.0791493873405003,0.0817651007088998,-0.131205384559399,-0.5787806665594,0.0423716397312006,0.382473119928399,0.0217408393154006,0.1687131291556,-0.1174119235137,0.0448365813762006,-0.0441058987941005,-0.1877297218925,0.126346048274002,0.0266334512063988,-0.0444044287461001,0.2180729236518,-0.1024805291313,0.784191834999001,-0.114649535664499,-0.4649952770949,-0.0376866216123997,-0.192611873406001,0.197474455887599,-0.1473506162879,0.0507792798736997,-0.452912216885199,0.188086023210099,-0.1020725444271,0.2963129104691,-0.139159040125699,0.00524805751519963,0.165806543319201,-0.152527287601499,-0.106568823343601,0.9720480648856,-0.1797402151076,-0.0695435542313003,-0.0411364455807011
"PDHX",-0.158010648251199,-0.0466322901846006,0.227677006582599,0.471757803789201,0.0748110016035,0.112069972835901,0.00739250475059983,-0.00897824331689989,-0.0878550777064007,0.00616259254999996,-0.00449860965120052,-0.5337465300184,-0.0845094390591008,0.017605797725599,-0.181992453182799,-0.328536725743801,0.175705189048401,0.121283757799601,-0.128340329990701,0.257479668568099,0.2569857924838,0.1813555730179,-0.1691032115114,0.0188065982395003,-0.0298665335647001,0.1802403778327,0.0432684782479988,-0.0779104326312989,0.323502215767899,-0.0291227290621006,-0.0809298823917999,-0.0208821618138,0.1292641306782,0.312366587627102,0.126099368497101,-0.1207497835601,0.0809475693527002,-0.3857232109383,0.222388237086799,-0.2973084904375,0.242417385973399,-0.337382586728799,0.207516210499099,-0.0202454549639004,-0.0544968376004995,-0.374777412787001
"IPO5",0.193030569249601,-0.182644251828501,-0.00300534284520104,0.234869543041199,-0.1291228053125,0.131099025992599,-0.112837844940101,-0.000380756146400429,-0.0325537260538002,-0.00640152320979936,0.2887687747542,-0.242583485690099,-0.0476131012928001,0.298976442358299,-0.1356469770526,-0.150708340700501,-0.0717523981860992,0.0636827705643999,0.141290230426099,-0.4127948998275,-0.199202744037001,-0.158011867711501,-0.1458929830857,-0.180495568272601,-0.1661773150547,0.0589113772530006,0.0160165804217005,-0.438638898174601,-0.258539322636501,-0.0210780505159001,0.0991398409938,0.0271991585714986,-0.1353469704397,-0.2168381349793,0.0620818961573004,0.000353568436599616,0.0907160569184011,-0.4787270161584,-0.0809316419091992,0.2729261984581,-0.214604649734801,-0.120378144757399,0.477105105112299,-0.00477109797640018,0.0161196370578995,-0.0323323208045014
"EEF2K",0.0682296873052,-0.578447849188599,-0.0724202100714013,-0.246809510354099,-0.0896023753497985,-0.185902366483399,-0.1608675678459,0.2404760289426,-0.435634463185,-0.270271834758201,NA,0.107378631343499,-0.1636836545477,0.190277698967499,-0.7694738404891,-0.301261902680901,0.4942850480082,-0.2000251006091,0.491487014973099,-0.0446129412726002,NA,-0.438039852777399,0.1547964723693,0.0278108427603989,-0.693184187970701,-0.0983673863063004,-0.6486616392817,-0.7657648776774,0.321790684676499,-0.0141496490892994,-0.113595930097599,0.153377792672099,-0.1924553588872,-0.4768052864711,0.883136802949101,0.301042494107101,0.3499164478455,-0.654551566637799,-0.415606423847699,0.571274547061499,0.135201472029399,-0.251449116250601,0.3128970318149,-0.312505457195,-0.0924374369454988,0.446377478198
"EML1",-0.299716854002799,-0.1882621553441,-0.2315346036935,0.0117273640322999,-0.0916615678111992,-0.1325808285821,-0.436101679191299,0.2949195628761,-0.1088126334755,-0.203094948117601,-0.1613054434264,-0.1086362202643,-0.1435369935702,-0.127354108557,0.0135279036556,0.0371834259230006,0.028913110205,-0.0327593178268,-0.144940747415001,0.0687242879010004,0.135759431059601,-0.1196575521243,0.0695589402153001,-0.110162702262901,-0.0405206625562009,0.277815263986701,0.00679643910570071,-0.0507448317633994,-0.196615182239301,0.160919345135198,0.0233687500129012,0.109723264903799,-0.287609752009901,-0.2107694926028,0.4888167905169,0.207642721747899,-0.184824676449701,-0.790518179524,-0.0348308401279986,0.3890704055847,-0.0629001858075995,0.109974883639099,0.216689276992399,-0.1353310174462,-0.1211332562326,0.2199242804459
"DNM1L",-0.378433300043101,0.0338229189965009,0.3153992319323,0.2672836782079,0.1424871445844,0.1533904598812,0.0244392078168989,0.3592312529019,0.153498673433001,0.322986977688601,0.177185534541,0.2999728776828,-0.00871469207820041,0.3532924169367,0.0686988378308993,0.0175322548592991,0.0587076771618005,0.103334126831401,0.0643357206517994,0.493666919490401,0.3090520196911,0.3724579888876,0.180524977333601,0.3268353638825,0.0324877048304,0.2496091400106,0.0516526952941003,-0.0386515038938988,0.0835269512894996,-0.0230310854277995,0.171435750283299,0.145632615598,0.197926011741901,0.0583669364477988,0.153670743450101,0.1373467378884,0.280417287232501,0.041866201646501,0.273870443362499,0.2562531502267,-0.401615772581101,-0.200914800903899,0.4078971683115,0.1922279498162,0.0123493409843007,0.00418187164649986
